customer_id,customer_name,age,gender,city,country,city_tier,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,min_ram_gb,min_storage_gb,chipset_tier,min_refresh_rate_hz,min_battery_mah,purchase_frequency_per_year,n_past_purchases,avg_session_minutes,search_freq_per_week,compare_freq_per_week,click_through_rate,recency_days,avg_rating_given,interaction_channel,wishlist_conversion_rate,accessory_affinity,true_archetype
syn_u_05688,Ramesh Upadhyay,42,Male,Bhairahawa,Nepal,tier_1,29653,184533,Apple,0.94,43.0,62.7,61.0,56.0,60.7,49.8,42.1,6,128,Mid,90,4500,1.9,3,9.1,6,3,0.2,293,4.1,Daraz,0.55,0.34,Brand-Loyal Customer
syn_u_05689,Suresh Subedi,37,Male,Damak,Nepal,tier_1,21678,100220,Xiaomi,0.57,49.5,43.9,54.3,54.2,41.2,37.5,72.6,6,128,Mid,90,4500,2.0,1,15.7,0,3,0.4,124,4.2,Daraz,0.18,0.42,All-Round User
syn_u_05690,Mahendra Upadhyay,50,Female,Lamjung,Nepal,tier_1,82429,302506,Apple,0.82,47.0,66.8,55.6,78.4,84.9,73.6,42.1,8,256,Flagship,120,4500,2.1,4,9.5,9,7,0.42,24,3.6,Website,0.37,0.48,Premium Flagship User
syn_u_05691,Bibash Kafle,23,Male,Bhaktapur,Nepal,tier_2,41809,172574,ASUS,0.69,100.0,29.5,58.0,70.1,72.5,36.1,56.1,12,256,Flagship,144,6000,1.9,3,22.9,20,10,0.3,55,3.2,Mobile App,0.35,0.6,Hardcore Gamer
syn_u_05692,Krishna Chhuka,40,Male,Mustang,Nepal,tier_1,91889,304687,Apple,0.77,48.6,80.8,51.2,86.0,59.4,100.0,42.5,8,256,Flagship,120,4500,2.6,3,12.9,12,7,0.24,42,4.1,Website,0.35,0.34,Premium Flagship User
syn_u_05693,Ramesh Kafle,33,Female,Chitwan,Nepal,tier_1,23998,113044,Nokia,0.54,43.3,45.5,50.6,50.9,44.4,46.8,65.7,6,128,Mid,90,5000,2.0,3,9.0,8,1,0.21,100,4.3,Daraz,0.31,0.42,All-Round User
syn_u_05694,Prakriti Acharya,43,Male,Bandipur,Nepal,tier_2,29136,108069,Apple,0.85,46.1,59.5,56.6,52.6,58.4,52.1,51.2,6,128,Mid,90,5000,1.6,3,20.1,5,3,0.21,224,4.4,Mobile App,0.36,0.34,Brand-Loyal Customer
syn_u_05695,Anita Gurung,25,Female,Birtamod,Nepal,tier_1,7683,32686,Redmi,0.58,34.7,32.3,62.8,44.8,24.8,36.8,81.2,4,64,Budget,60,5000,1.5,1,4.8,18,12,0.48,114,3.4,Daraz,0.1,0.32,Budget Buyer
syn_u_05696,Bibek Karki,32,Female,Baitadi,Nepal,tier_1,50830,207463,Google,0.9,24.7,99.1,47.8,72.2,61.3,63.6,41.9,8,256,Flagship,90,4500,2.1,3,15.6,16,6,0.42,58,4.7,Mobile App,0.2,0.81,Mobile Photographer
syn_u_05697,Saraswati Pandey,35,Female,Lamjung,Nepal,tier_1,34182,104602,Vivo,0.56,44.7,44.7,51.9,48.7,42.8,37.6,75.6,6,128,Mid,90,5000,1.3,2,11.2,9,4,0.27,86,4.1,Mobile App,0.27,0.4,All-Round User
syn_u_05698,Saraswati Yadav,28,Male,Birtamod,Nepal,tier_2,26817,95456,Xiaomi,0.55,34.2,46.4,46.7,44.0,48.4,48.2,65.6,8,128,Mid,90,4500,1.4,1,11.7,12,3,0.39,82,3.8,Website,0.2,0.3,All-Round User
syn_u_05699,Krishna Bhattarai,25,Male,Parbat,Nepal,tier_1,46516,187804,ASUS,0.63,94.2,30.6,72.0,62.8,91.4,29.7,62.2,12,256,Flagship,144,6000,2.8,4,19.5,17,12,0.36,32,5.0,Daraz,0.3,1.0,Hardcore Gamer
syn_u_05700,Pooja Thapa,35,Male,Siddharthanagar,Nepal,tier_2,20198,93443,Xiaomi,0.5,41.9,48.3,52.7,48.4,50.2,46.0,73.0,6,128,Mid,90,5000,2.3,2,6.9,9,6,0.36,146,4.2,Mobile App,0.29,0.34,All-Round User
syn_u_05701,Dinesh Thapa,18,Male,Lahan,Nepal,tier_2,39993,171166,ASUS,0.69,94.3,31.8,63.2,72.1,80.8,44.1,53.6,12,256,Flagship,144,5500,2.1,3,23.6,30,6,0.38,59,4.6,Mobile App,0.29,0.76,Hardcore Gamer
syn_u_05702,Ambika Dahal,20,Male,Simara,Nepal,tier_2,39423,172587,ASUS,0.67,93.8,28.7,77.3,66.6,85.7,44.1,52.9,12,256,Flagship,144,5500,2.5,2,18.9,24,6,0.44,64,4.1,Daraz,0.35,0.6,Hardcore Gamer
syn_u_05703,Sunita Yadav,37,Male,Sankhuwasabha,Nepal,tier_1,32205,166278,Apple,1.0,49.4,58.1,59.2,54.1,55.5,41.7,46.8,6,128,Mid,90,4500,1.5,3,13.2,7,4,0.25,187,4.1,Email,0.48,0.46,Brand-Loyal Customer
syn_u_05704,Manoj Basnet,35,Female,Kanchanpur,Nepal,tier_1,79990,270814,Apple,0.9,55.0,75.7,67.1,79.9,87.9,76.6,41.2,8,256,Flagship,120,4000,2.6,2,15.3,13,10,0.31,29,4.8,Website,0.48,0.59,Premium Flagship User
syn_u_05705,Prakriti Tuladhar,21,Male,Jumla,Nepal,tier_1,8065,22816,Samsung,0.5,30.8,48.0,69.9,39.6,29.0,48.3,85.5,4,64,Budget,60,4500,1.4,1,7.9,18,14,0.49,104,4.2,Daraz,0.08,0.42,Budget Buyer
syn_u_05706,Nirmala K.C.,29,Male,Taplejung,Nepal,rural,27618,95355,Oneplus,0.68,41.8,42.6,55.8,49.7,48.9,44.1,73.5,6,128,Mid,90,5000,1.1,1,10.5,12,6,0.34,111,4.2,Mobile App,0.22,0.36,All-Round User
syn_u_05707,Ankit Singh,35,Male,Makwanpur,Nepal,tier_2,25581,100212,Xiaomi,0.45,41.7,49.3,50.2,53.5,45.9,46.4,72.1,6,128,Mid,90,4000,2.0,2,11.3,11,5,0.45,94,4.1,Mobile App,0.27,0.34,All-Round User
syn_u_05708,Krishna Magar,25,Male,Mustang,Nepal,tier_1,42268,190174,ASUS,0.61,100.0,29.1,78.7,68.0,94.3,47.6,70.3,12,256,Flagship,144,5500,2.1,2,18.7,26,10,0.4,47,3.9,Instagram DM,0.32,0.43,Hardcore Gamer
syn_u_05709,Homraj K.C.,55,Female,Damauli,Nepal,tier_2,17684,62280,Samsung,0.69,39.3,42.0,100.0,47.6,51.2,35.8,66.7,6,128,Mid,90,6500,1.6,3,10.3,7,5,0.35,231,2.9,In-store,0.14,0.32,Battery-Focused User
syn_u_05710,Bibash Joshi,39,Male,Sunsari,Nepal,tier_1,25422,172235,Samsung,1.0,36.7,59.7,58.4,48.1,61.5,51.6,59.5,6,128,Mid,90,5000,1.6,3,18.1,4,3,0.2,216,4.4,Mobile App,0.7,0.32,Brand-Loyal Customer
syn_u_05711,Sunita Subedi,48,Male,Baglung,Nepal,tier_1,92942,282498,Samsung,0.78,49.2,86.9,50.9,87.9,88.8,86.0,40.8,8,256,Flagship,120,5000,3.3,6,14.7,12,7,0.36,37,5.0,Mobile App,0.47,0.44,Premium Flagship User
syn_u_05712,Deepak Sah,30,Male,Parbat,Nepal,tier_1,55719,205385,Samsung,0.76,77.9,64.0,64.7,93.3,73.0,50.2,42.2,8,256,Flagship,144,4000,2.3,1,17.1,14,11,0.53,65,4.8,Mobile App,0.26,0.49,Display Enthusiast
syn_u_05713,Krishna Bohara,57,Male,Lahan,Nepal,tier_2,18064,68806,Xiaomi,0.72,40.6,52.4,97.4,54.1,52.4,31.2,62.7,6,128,Mid,90,5500,1.7,3,10.1,8,6,0.18,273,3.0,Daraz,0.15,0.26,Battery-Focused User
syn_u_05714,Manisha Tiwari,27,Male,Syangja,Nepal,tier_1,39959,187121,ASUS,0.69,88.0,31.4,80.2,72.4,97.2,45.2,52.0,12,256,Flagship,144,5000,2.4,3,25.6,20,11,0.25,40,4.1,Daraz,0.34,0.76,Hardcore Gamer
syn_u_05715,Aayush Joshi,33,Male,Baitadi,Nepal,tier_1,46065,210360,Apple,0.73,26.6,99.9,61.4,68.2,43.6,71.4,43.4,8,256,Flagship,90,4000,2.5,3,17.6,11,7,0.42,56,4.8,Mobile App,0.26,0.69,Mobile Photographer
syn_u_05716,Ramesh Rai,39,Male,Damauli,Nepal,tier_2,24614,100700,Realme,0.58,49.8,49.8,53.6,42.5,44.2,49.1,74.1,6,128,Mid,90,5000,1.7,2,12.9,12,7,0.26,82,3.5,Website,0.32,0.35,All-Round User
syn_u_05717,Anita Awale,31,Male,Itahari,Nepal,tier_1,46967,214365,Samsung,0.64,69.9,69.7,58.7,100.0,69.4,50.1,36.7,8,256,Flagship,144,5000,1.3,2,16.9,14,5,0.48,63,4.0,Daraz,0.25,0.49,Display Enthusiast
syn_u_05718,Sandesh Gurung,24,Male,Kavrepalanchok,Nepal,tier_2,41545,210426,Oneplus,0.68,99.2,30.4,75.1,73.7,93.8,41.5,64.0,12,256,Flagship,144,5500,2.4,2,20.1,14,8,0.5,29,4.3,Mobile App,0.29,0.62,Hardcore Gamer
syn_u_05719,Bishnu Poudel,25,Female,Sankhuwasabha,Nepal,tier_1,39899,191127,Oneplus,0.58,100.0,28.0,79.8,89.1,100.0,39.4,56.1,12,256,Flagship,144,5500,3.0,4,24.6,20,12,0.5,58,3.8,Mobile App,0.27,0.63,Hardcore Gamer
syn_u_05720,Aayush Simkhada,35,Female,Mugu,Nepal,tier_2,27453,136661,Oneplus,0.92,47.3,50.2,63.1,63.6,56.7,46.9,49.5,6,128,Mid,90,5000,0.9,3,16.8,7,3,0.28,174,4.8,Mobile App,0.62,0.42,Brand-Loyal Customer
syn_u_05721,Bishnu Dahal,22,Male,Myagdi,Nepal,tier_1,39787,182627,Apple,0.54,87.6,28.5,60.0,84.5,87.3,38.5,63.9,12,256,Flagship,144,5500,2.2,2,25.6,23,14,0.31,20,4.4,WhatsApp,0.25,0.61,Hardcore Gamer
syn_u_05722,Sabita Dahal,26,Male,Kusma,Nepal,tier_1,43108,181792,ASUS,0.69,90.5,32.4,70.2,79.5,90.4,46.0,41.8,12,256,Flagship,144,6000,2.4,4,20.5,23,14,0.47,51,4.0,Daraz,0.36,0.78,Hardcore Gamer
syn_u_05723,Sandesh Manandhar,31,Female,Malangwa,Nepal,tier_1,23641,105682,Realme,0.61,52.7,45.6,48.3,49.3,46.9,42.9,71.8,6,128,Mid,90,4000,2.2,2,10.2,10,3,0.31,81,5.0,WhatsApp,0.22,0.45,All-Round User
syn_u_05724,Santosh Subedi,38,Male,Ramechhap,Nepal,tier_1,29978,149063,Apple,1.0,39.7,51.6,53.0,61.7,54.8,53.1,46.9,6,128,Mid,90,4000,1.6,3,22.0,9,3,0.19,301,4.9,Mobile App,0.47,0.37,Brand-Loyal Customer
syn_u_05725,Hari Magar,36,Female,Chitwan,Nepal,rural,27414,92372,Honor,0.49,39.3,36.8,48.8,57.3,51.0,45.2,79.7,4,128,Mid,90,4000,2.2,1,10.6,10,5,0.24,74,2.8,In-store,0.21,0.46,All-Round User
syn_u_05726,Ambika Pandey,52,Male,Siddharthanagar,Nepal,tier_2,19906,69979,Xiaomi,0.73,39.4,38.9,98.1,50.0,55.3,43.5,72.1,6,128,Mid,90,7000,1.3,1,8.9,7,6,0.33,259,4.0,Email,0.21,0.37,Battery-Focused User
syn_u_05727,Sudip Pradhan,25,Female,Barpak,Nepal,tier_1,8740,28647,Redmi,0.53,32.5,36.3,70.5,46.6,26.9,40.7,74.6,4,64,Budget,60,4500,1.4,1,9.2,17,16,0.68,83,3.6,In-store,0.09,0.3,Budget Buyer
syn_u_05728,Hari Limbu,32,Female,Jhapa,Nepal,tier_2,26233,78135,Vivo,0.44,44.0,51.4,49.7,49.3,50.1,31.5,57.2,6,128,Mid,90,4500,1.8,2,15.1,12,5,0.25,145,4.5,Instagram DM,0.34,0.37,All-Round User
syn_u_05729,Suresh Maharjan,28,Female,Rautahat,Nepal,tier_2,7371,34760,Samsung,0.63,33.2,41.3,74.0,46.8,30.0,39.0,66.2,4,64,Budget,60,5500,1.3,1,3.8,13,12,0.57,78,3.5,Mobile App,0.12,0.4,Budget Buyer
syn_u_05730,Anjali Yadav,24,Female,Terhathum,Nepal,tier_1,7250,29098,Realme,0.58,31.4,45.1,74.8,46.4,23.9,41.2,78.0,4,64,Budget,60,5000,1.4,1,7.6,19,12,0.42,176,4.2,Instagram DM,0.1,0.49,Budget Buyer
syn_u_05731,Bibash Adhikari,39,Male,Kavrepalanchok,Nepal,tier_1,24732,106148,Vivo,0.49,48.1,43.8,41.2,47.1,40.1,52.0,72.1,6,128,Mid,90,5000,2.1,2,8.7,11,5,0.39,52,4.9,Website,0.28,0.32,All-Round User
syn_u_05732,Sunita Awale,54,Male,Mustang,Nepal,rural,20634,61808,Samsung,0.64,45.1,52.2,94.9,50.7,55.0,38.9,65.4,6,128,Mid,90,7000,1.8,2,7.5,6,5,0.26,297,3.9,Mobile App,0.19,0.28,Battery-Focused User
syn_u_05733,Saraswati Kafle,41,Female,Malangwa,Nepal,tier_2,23955,78547,Honor,0.57,55.3,39.9,56.3,53.0,46.5,44.8,74.3,6,128,Mid,90,4500,2.1,2,9.8,15,3,0.34,70,4.0,In-store,0.25,0.36,All-Round User
syn_u_05734,Aayan Magar,30,Female,Ilam,Nepal,tier_1,43714,228958,Apple,0.76,24.0,100.0,50.9,64.1,52.1,66.9,51.6,8,256,Flagship,90,3500,1.8,3,22.0,12,6,0.21,50,3.1,Daraz,0.22,0.67,Mobile Photographer
syn_u_05735,Ambika Tiwari,31,Male,Dadeldhura,Nepal,tier_1,42578,186590,Oneplus,0.62,70.1,68.8,58.4,96.7,74.3,52.6,33.8,8,256,Flagship,144,4500,1.5,2,19.0,15,13,0.33,36,3.7,Website,0.34,0.62,Display Enthusiast
syn_u_05736,Anjali Magar,59,Female,Gorkha,Nepal,tier_1,20685,91000,Samsung,0.79,43.8,43.2,100.0,44.9,49.2,34.0,60.7,6,128,Mid,90,6500,1.6,2,9.9,12,4,0.24,157,4.0,Email,0.18,0.21,Battery-Focused User
syn_u_05737,Sunita Mahato,65,Female,Rautahat,Nepal,rural,17762,76335,Samsung,0.76,43.5,43.3,83.7,48.4,51.9,41.9,71.7,6,128,Mid,90,6500,1.8,2,10.3,8,3,0.23,142,4.2,Mobile App,0.19,0.34,Battery-Focused User
syn_u_05738,Ram Thapa,40,Female,Simara,Nepal,tier_1,28364,106488,Realme,0.57,43.9,45.7,49.1,45.1,52.2,44.0,75.5,6,128,Mid,90,3500,1.9,1,12.4,6,4,0.3,90,3.6,Daraz,0.28,0.57,All-Round User
syn_u_05739,Sunita Chhuka,25,Female,Parsa,Nepal,tier_2,8893,27190,Redmi,0.46,37.9,46.7,65.1,47.7,32.5,41.2,95.2,4,64,Budget,60,5000,1.3,1,9.2,13,8,0.54,109,3.9,Mobile App,0.1,0.36,Budget Buyer
syn_u_05740,Ram Karki,32,Male,Morang,Nepal,tier_2,29457,143969,Apple,0.76,50.1,50.4,53.4,54.0,53.1,63.9,48.9,6,128,Mid,90,4500,1.1,3,12.4,6,4,0.3,145,4.7,Mobile App,0.41,0.31,Brand-Loyal Customer
syn_u_05741,Suresh Tuladhar,58,Other,Bajhang,Nepal,tier_1,21732,60724,Samsung,0.66,36.0,38.1,89.6,49.8,51.1,41.6,74.4,6,128,Mid,90,7000,1.4,2,9.5,9,5,0.25,110,5.0,Mobile App,0.17,0.15,Battery-Focused User
syn_u_05742,Ankit Pandey,30,Male,Rasuwa,Nepal,tier_1,32661,162214,Apple,1.0,37.5,62.8,58.9,56.4,56.4,62.7,44.5,6,128,Mid,90,5000,1.2,6,15.6,6,4,0.32,212,5.0,Mobile App,0.46,0.3,Brand-Loyal Customer
syn_u_05743,Sarita Upadhyay,37,Male,Tanahun,Nepal,tier_2,28069,86633,Realme,0.59,47.5,49.1,50.0,50.6,52.2,43.6,60.6,6,128,Mid,90,5500,2.0,2,13.6,18,3,0.21,86,4.9,Mobile App,0.2,0.31,All-Round User
syn_u_05744,Bishnu Subedi,57,Male,Pokhara,Nepal,tier_2,17373,81562,Samsung,0.58,37.2,47.3,100.0,51.7,61.0,43.1,64.4,6,128,Mid,90,5500,1.8,1,12.0,3,8,0.3,142,4.1,Mobile App,0.18,0.29,Battery-Focused User
syn_u_05745,Laxmi Singh,26,Female,Lahan,Nepal,tier_1,40584,216538,ASUS,0.6,82.5,31.7,67.9,60.8,100.0,40.7,62.2,12,256,Flagship,144,5500,3.0,4,24.2,24,17,0.3,56,4.6,Mobile App,0.42,0.57,Hardcore Gamer
syn_u_05746,Homraj Dangol,34,Male,Chitwan,Nepal,tier_1,49688,217025,Apple,0.67,25.7,100.0,49.3,56.4,64.8,62.2,50.4,8,256,Flagship,90,5500,1.9,2,18.8,18,5,0.38,18,3.6,Mobile App,0.25,0.57,Mobile Photographer
syn_u_05747,Shankar Aryal,31,Female,Lahan,Nepal,tier_1,56107,201864,Samsung,0.69,70.9,66.7,59.0,100.0,75.3,45.7,37.0,8,256,Flagship,144,4500,2.1,2,24.8,19,8,0.31,50,4.9,Daraz,0.38,0.55,Display Enthusiast
syn_u_05748,Prakash Pandey,30,Male,Putalibazar,Nepal,tier_1,45836,186360,Oneplus,0.65,59.6,66.0,60.5,100.0,61.9,46.1,32.2,8,256,Flagship,144,5500,1.8,2,14.1,9,10,0.28,115,3.6,Mobile App,0.35,0.48,Display Enthusiast
syn_u_05749,Anjali Shrestha,34,Male,Lalitpur,Nepal,tier_1,49018,216450,Samsung,0.79,81.9,79.7,54.1,100.0,81.2,46.4,31.7,8,256,Flagship,144,5000,3.0,1,19.2,12,8,0.41,55,4.7,Daraz,0.33,0.49,Display Enthusiast
syn_u_05750,Laxmi Bhattarai,25,Male,Dolakha,Nepal,tier_1,39308,173456,ASUS,0.64,87.4,30.4,78.2,71.1,92.5,41.3,58.1,12,256,Flagship,144,5500,2.2,3,20.5,20,13,0.34,51,4.3,Mobile App,0.32,0.82,Hardcore Gamer
syn_u_05751,Sita Chhuka,22,Male,Bhaktapur,Nepal,tier_2,9318,33974,Realme,0.48,37.8,36.4,60.9,45.1,30.2,41.6,85.7,4,64,Budget,60,5000,1.3,1,8.4,13,13,0.61,157,3.3,Daraz,0.1,0.37,Budget Buyer
syn_u_05752,Sita Kafle,34,Female,Gaur,Nepal,tier_2,29059,163595,Oneplus,1.0,49.1,57.7,52.7,46.0,60.3,54.8,57.9,6,128,Mid,90,4000,2.1,3,15.7,5,2,0.27,155,3.6,Mobile App,0.45,0.38,Brand-Loyal Customer
syn_u_05753,Bibash Singh,38,Male,Gorkha,Nepal,tier_2,29455,151535,Apple,0.97,49.2,61.2,64.8,58.2,57.7,54.8,46.1,6,128,Mid,90,4500,1.6,2,13.5,3,3,0.22,242,5.0,Mobile App,0.44,0.46,Brand-Loyal Customer
syn_u_05754,Sabita Awale,23,Female,Simara,Nepal,tier_2,45269,166511,ASUS,0.67,75.9,30.9,57.0,76.5,94.1,41.4,57.2,12,256,Flagship,144,6000,2.9,2,30.1,21,10,0.29,9,4.3,Instagram DM,0.33,0.78,Hardcore Gamer
syn_u_05755,Sudeept Sherpa,52,Female,Gorkha,Nepal,tier_1,19839,69796,Samsung,0.65,45.8,48.0,98.4,52.5,55.1,41.1,62.2,6,128,Mid,90,7000,2.1,3,12.3,14,5,0.35,176,5.0,Mobile App,0.17,0.43,Battery-Focused User
syn_u_05756,Pooja Sherpa,38,Female,Humla,Nepal,tier_1,38655,203975,Google,0.8,23.3,100.0,43.3,75.1,56.0,55.1,49.7,8,256,Flagship,90,4500,1.2,3,17.7,12,9,0.27,41,4.2,Daraz,0.25,0.73,Mobile Photographer
syn_u_05757,Rekha Sah,47,Female,Barpak,Nepal,tier_1,87846,279251,Apple,0.96,50.4,81.1,62.7,91.8,92.6,100.0,40.2,8,256,Flagship,120,4000,3.2,4,12.6,6,5,0.19,40,4.2,Email,0.51,0.53,Premium Flagship User
syn_u_05758,Sita Sherpa,36,Male,Baitadi,Nepal,tier_1,47735,193511,Samsung,0.76,26.7,81.0,53.4,71.3,55.3,53.9,43.8,8,256,Flagship,90,4500,1.9,1,19.9,13,11,0.26,67,4.3,Mobile App,0.3,0.64,Mobile Photographer
syn_u_05759,Gita Khadka,23,Male,Mahottari,Nepal,tier_1,35979,204102,Oneplus,0.68,81.4,29.7,71.8,67.6,94.1,37.5,52.8,12,256,Flagship,144,6000,2.5,3,22.0,25,13,0.52,50,3.4,Mobile App,0.36,0.72,Hardcore Gamer
syn_u_05760,Krishna Bhandari,25,Male,Jumla,Nepal,tier_1,45680,175931,Apple,0.78,70.3,25.6,62.8,77.8,91.0,40.4,54.7,12,256,Flagship,144,5500,2.4,3,25.2,16,11,0.49,40,4.8,Daraz,0.33,0.75,Hardcore Gamer
syn_u_05761,Shankar Joshi,34,Male,Mahendranagar,Nepal,tier_1,23034,106035,Samsung,0.49,39.4,38.3,46.4,40.7,43.6,41.7,61.2,8,128,Mid,90,5000,1.2,3,12.3,13,3,0.29,132,5.0,Website,0.22,0.35,All-Round User
syn_u_05762,Manisha Adhikari,34,Female,Lamjung,Nepal,tier_1,32626,160474,Apple,0.88,42.8,49.0,50.3,50.4,52.0,51.4,37.6,6,128,Mid,90,4500,1.7,2,12.4,5,4,0.28,147,4.0,Mobile App,0.48,0.33,Brand-Loyal Customer
syn_u_05763,Deepak Kafle,31,Male,Ramechhap,Nepal,tier_1,42898,213451,Apple,0.8,79.5,58.3,51.3,77.6,78.1,49.8,39.4,8,256,Flagship,144,5000,2.4,3,20.2,12,13,0.35,73,3.2,Mobile App,0.31,0.4,Display Enthusiast
syn_u_05764,Shankar K.C.,28,Female,Humla,Nepal,tier_2,8898,24725,Infinix,0.56,32.7,36.8,87.9,45.5,32.5,40.5,87.0,4,64,Budget,60,5500,0.7,1,6.4,11,17,0.51,69,3.8,Daraz,0.12,0.32,Budget Buyer
syn_u_05765,Prakriti Pandey,34,Female,Manang,Nepal,rural,7672,27484,Redmi,0.54,33.3,38.8,70.0,43.7,33.7,39.5,84.5,4,64,Budget,60,4500,1.3,1,5.9,8,10,0.55,140,4.2,Daraz,0.1,0.44,Budget Buyer
syn_u_05766,Ankit Chhuka,21,Female,Bhojpur,Nepal,tier_1,6670,29630,Redmi,0.55,34.1,40.9,67.3,44.9,29.5,37.6,77.3,4,64,Budget,60,5000,1.8,1,8.8,13,19,0.46,142,3.4,In-store,0.09,0.41,Budget Buyer
syn_u_05767,Pooja Limbu,53,Male,Dolpa,Nepal,tier_1,19815,73572,Samsung,0.7,39.6,48.6,100.0,58.3,49.2,38.1,58.1,6,128,Mid,90,6500,2.0,3,8.3,11,5,0.32,228,3.8,In-store,0.12,0.4,Battery-Focused User
syn_u_05768,Saraswati Pandey,28,Female,Lamjung,Nepal,tier_1,7243,29481,Redmi,0.54,33.7,36.7,57.2,41.2,33.9,45.9,75.6,4,64,Budget,60,5500,1.2,1,8.0,13,23,0.43,168,4.1,Daraz,0.13,0.42,Budget Buyer
syn_u_05769,Rekha Poudel,37,Male,Panchthar,Nepal,tier_1,32079,132838,Apple,0.92,53.1,60.6,58.8,48.4,57.7,49.9,55.6,6,128,Mid,90,4000,1.5,4,16.1,6,4,0.26,127,4.3,Daraz,0.45,0.22,Brand-Loyal Customer
syn_u_05770,Suresh Tuladhar,31,Male,Ramechhap,Nepal,tier_2,26873,138431,Apple,0.89,38.7,43.3,53.5,47.5,58.1,45.3,55.5,4,128,Mid,90,5500,1.1,3,9.3,6,2,0.24,181,4.7,Mobile App,0.43,0.28,Brand-Loyal Customer
syn_u_05771,Prakriti Limbu,33,Male,Siraha,Nepal,tier_2,28529,116819,Samsung,0.59,47.9,49.3,44.5,57.0,47.9,44.4,58.2,6,128,Mid,90,4500,1.6,1,10.3,11,5,0.32,97,3.9,Daraz,0.26,0.44,All-Round User
syn_u_05772,Ambika Mahato,32,Female,Jhapa,Nepal,tier_2,52959,206675,Samsung,0.85,29.6,100.0,48.1,63.4,49.6,52.2,39.9,8,256,Flagship,90,5000,1.6,2,9.7,10,9,0.38,50,3.8,Instagram DM,0.28,0.84,Mobile Photographer
syn_u_05773,Bibek Magar,42,Male,Waling,Nepal,tier_1,82891,332353,Apple,0.9,49.1,91.4,60.1,93.1,87.1,80.3,44.1,8,256,Flagship,120,5000,1.8,3,14.5,7,6,0.31,28,4.0,Daraz,0.35,0.5,Premium Flagship User
syn_u_05774,Shankar Kafle,37,Female,Bajhang,Nepal,tier_2,51076,171585,Apple,0.81,25.4,80.8,57.7,55.2,50.9,67.1,46.1,8,256,Flagship,90,3500,2.1,3,20.4,12,7,0.4,60,4.7,Mobile App,0.16,1.0,Mobile Photographer
syn_u_05775,Ramesh Khadka,25,Male,Sunsari,Nepal,tier_2,37327,199864,ASUS,0.65,71.4,29.0,88.1,79.7,91.7,43.7,51.8,12,256,Flagship,144,5500,4.0,2,22.3,22,13,0.51,34,3.7,Mobile App,0.38,0.53,Hardcore Gamer
syn_u_05776,Krishna Simkhada,40,Male,Bandipur,Nepal,tier_1,32181,173880,Oneplus,1.0,43.9,67.4,62.6,45.1,52.1,49.4,47.0,4,128,Mid,90,4500,1.5,3,10.2,6,4,0.23,240,4.8,Daraz,0.43,0.47,Brand-Loyal Customer
syn_u_05777,Anita Aryal,49,Other,Bhojpur,Nepal,tier_1,91448,323859,Google,0.8,59.3,77.7,50.4,94.9,73.0,78.5,33.7,8,256,Flagship,120,5500,3.3,5,12.3,15,3,0.35,44,5.0,Mobile App,0.34,0.54,Premium Flagship User
syn_u_05778,Sudeept Singh,42,Male,Nepalgunj,Nepal,tier_2,29083,171914,Apple,1.0,45.3,61.2,55.9,57.7,47.6,46.6,48.3,6,128,Mid,90,5000,2.0,3,13.1,7,2,0.3,212,5.0,Mobile App,0.48,0.27,Brand-Loyal Customer
syn_u_05779,Anjali Tuladhar,21,Male,Birtamod,Nepal,tier_1,36525,192212,Oneplus,0.74,100.0,26.8,65.1,63.1,100.0,40.9,48.9,12,256,Flagship,144,6500,2.7,2,18.7,22,5,0.46,67,4.4,Mobile App,0.33,0.65,Hardcore Gamer
syn_u_05780,Nirmala Singh,33,Male,Siddharthanagar,Nepal,tier_2,44414,187440,Samsung,0.67,69.9,57.0,61.3,99.1,74.2,52.6,33.9,8,256,Flagship,144,5000,1.9,2,23.5,16,10,0.49,67,3.5,Mobile App,0.35,0.44,Display Enthusiast
syn_u_05781,Ambika Thapa,34,Male,Butwal,Nepal,tier_2,51259,160870,Oneplus,0.81,60.5,58.4,55.7,87.8,70.9,57.4,34.6,8,256,Flagship,144,5000,1.8,3,20.3,19,7,0.35,81,5.0,Mobile App,0.41,0.5,Display Enthusiast
syn_u_05782,Aayan Magar,26,Female,Myagdi,Nepal,tier_2,8354,28024,Realme,0.4,41.3,42.5,68.3,44.1,27.3,44.6,83.5,4,64,Budget,60,5500,1.3,1,8.4,13,7,0.52,105,3.3,Daraz,0.1,0.28,Budget Buyer
syn_u_05783,Sarita Awale,33,Male,Gorkha,Nepal,tier_1,21057,106447,Realme,0.51,39.7,49.2,49.5,50.9,45.4,52.1,62.0,6,128,Mid,90,5000,1.7,3,14.0,8,5,0.33,75,4.4,In-store,0.22,0.37,All-Round User
syn_u_05784,Prakriti Shrestha,38,Male,Baitadi,Nepal,tier_1,51934,160059,Apple,0.86,24.0,100.0,47.2,72.5,64.9,58.5,41.8,8,256,Flagship,90,4500,1.5,1,16.8,16,10,0.35,62,4.3,Mobile App,0.23,0.42,Mobile Photographer
